case_name,google_case_id,judge,published,case_citation
"Hart v. FCI Lender Services, Inc.",3622637047089729052,Winter,1,"797 F. 3d 219 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Hendrickson v. US,17228813410485697004,Winter,1,"791 F. 3d 354 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Brock,10132551500766886479,Winter,1,"789 F. 3d 60 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Benihana, Inc. v. Benihana of Tokyo, LLC",4545801561763736770,Winter,1,"784 F. 3d 887 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
In re Motors Liquidation Co.,15969380752213063882,Winter,1,"777 F. 3d 100 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Thomas,7967027329399032961,Winter,1,"788 F. 3d 345 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lewis v. Connecticut Com'r of Correction,17972795995431154872,Winter,1,"790 F. 3d 109 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Uzoukwu v. City of New York,4060650996695582962,Winter,1,"805 F. 3d 409 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"IN RE TPG TROY, LLC",3084294082539203102,Winter,1,"793 F. 3d 228 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Smith v. Fischer,16486446215270019959,Winter,1,"803 F. 3d 124 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Beardslee v. Inflection Energy, LLC",6385615690602688235,Winter,1,"798 F. 3d 90 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Rodriguez v. Village Green Realty, Inc.",15817459084523331605,Winter,1,"788 F. 3d 31 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Heinz,14403803320207318871,Winter,1,"790 F. 3d 365 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
American Civil Liberties Union v. Clapper,17665570610518851961,Winter,1,"804 F. 3d 617 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Killingbeck,2177399834691745182,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Malachowski,906163998436081507,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Thomas,8918032491079865289,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"WAHAB v. ESTEE LAUDER COMPANIES, INC.",2964384851569267666,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
MARIAH RE LIMITED EX REL. VARGA v. American Family Mutual Insurance Company,17360438890725476081,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
QI XIONG SUN v. Lynch,4704046206588989199,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. McGowan,10511911386120064023,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
EH EX REL MK v. New York City Department of Education,2815104725065432557,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Hart v. FCI LENDER SERVICES, INC.",9348385847935650272,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lewis v. CONNECTICUT COMMISSIONER OF CORRECTION,17194779593010254869,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
PEEKSKILL CITY SCHOOL DISTRICT v. COLONIAL SURETY COMPANY,6555255576274941769,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"IBEW LOCAL UNION NO. 58 PENSION TRUST FUND v. ROYAL BANK OF SCOTLAND GROUP, PLC",11268292914438375720,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Dooley,11396237185646303801,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Malachowski,9308530901122820222,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Doughty v. DEPARTMENT OF DEVELOPMENTAL SERVICES STS,15904031020475083619,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Petrov,7562200883774612385,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Broughton,14649436172553391931,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"FORZIANO v. INDEPENDENT GROUP HOME LIVING PROGRAM, INC.",8410197066412615316,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Peters v. NERONI,650637582982331126,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Weng v. Lynch,17511215432174824802,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Stephens v. MAXX PROPERTIES,9157773709587771909,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
AGGREES v. Lynch,13920359937931512401,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
BARSOUMIAN v. UNIV. AT BUFFALO,12260904211082038575,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
BAKAYOKO v. Holder,16066433479480296621,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Liu v. Lynch,15360818976082548236,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
TALWAR v. Staten Island University Hospital,2046402285274769942,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
JUAN LI v. Lynch,17854713593610247704,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Harris v. NYU LANGONE MEDICAL CENTER,16707475864053569905,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Gabriel,11738832364910782258,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Davis v. CITIBANK, NA",17544078219977556966,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Workman,15907742619951561278,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Haynes v. Johnson,6997088947264266516,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Barry v. Colvin,3644858275438999956,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
MEI LING FANG v. Holder,643674328892372036,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
DEDI v. Lynch,6872600011724767053,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lawson v. City of New York,1585665351060718300,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
BAKAYOKO v. Lynch,18313610057478657200,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Fair v. Verizon Communications Inc.,9607587382849739290,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Bottom v. Pataki,10654968870849632125,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Hage,13441365888114484882,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. SHTEYMAN,10572855512885304927,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
GACHETTE v. METRO NORTH-HIGH BRIDGE,14880646400273878647,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Heinz,17145865895176495548,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
NERONI v. Becker,1569868886921460733,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Arroyo,726699066577301963,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"IN RE PLUSFUNDS GROUP, INC.",12258037261049528170,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Caron v. Colvin,15878933530507122323,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
KRASNIQI v. Lynch,10834352982362418941,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Singh v. Lynch,2864184735292061051,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
IN RE MAGNUM HUNTER RESOURCES CORPORATION SECURITIES LITIGATION,4735713848330754687,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
BOYRON v. Lynch,17048620994328059590,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Fernandez v. Colvin,7068774769964226106,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Sherpa v. Lynch,3192134101856064956,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Vu v. Ruiz,15692849408642790931,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Riccardi,14322201250009299305,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
DEWI v. Lynch,13469206086368442132,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Bushey v. Colvin,4380290934194422924,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
JALLOH v. Lynch,17143464936459257141,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Brock,9217324716947983544,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
KARAGOZIAN v. COMMISSIONER OF INTERNAL REVENUE,10095181346102004446,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Hand v. NEW YORK CITY HOUSING PRESERVATION AND DEVELOPMENT DIVISION OF CODE ENFORCEMENT,13041526411494484836,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Singh v. Lynch,985542688955480045,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"SIK GAEK, INC. v. YOGI'S II, INC.",11668205443188484170,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
YONG CUI v. Lynch,7740744686105178114,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lewis v. CONNECTICUT COM'R OF CORRECTION,540176136838027687,Winter,1,"786 F. 3d 176 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Gavin v. NVR, INC.",16056018000735693958,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
CREDDILLE v. MTA NEW YORK CITY TRANSIT,17529506711817328503,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
JALLOH v. Holder,1106260067892466884,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"PrinceRIDGE GROUP LLC v. OPPIDAN, INC.",3293269389390182759,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
McDonnell v. Schindler Elevator Corp.,11943913610429945610,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
ANGHEL v. NEW YORK STATE DEPARTMENT OF HEALTH,5129350651294333415,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Brito,3463070126973561101,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Barbarino,9773916139098397773,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Milter,13058834253864369232,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Zheng v. Lynch,2971015386320945895,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Brown v. LOWER BRULE COMMUNITY DEVELOPMENT ENTERPRISE, LLC",14001973170550050450,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Rodriguez,12087123565732403871,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"BPP ILLINOIS, LLC. v. ROYAL BANK OF SCOTLAND GROUP PLC",10117983955051765267,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Hendrickson v. US,483100810887393445,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Richards v. NORTH SHORE LONG ISLAND JEWISH HEALTH SYSTEM,14992267207492775652,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. BERSHCHANSKY,375838980708849810,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Ellis v. YMCA CAMP MOHAWK, INC.",13622045255815156957,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
IN RE AMERICAN LAND ACQUISITION CORPORATION,9277480961692709338,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Chen v. Holder,157497124240984842,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
LI CHUN LIN v. Lynch,15804765584417642953,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Barry v. Holder,16385894923249477601,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Greene v. ENLARGED CITY SCHOOL DISTRICT OF MIDDLETOWN,1856966162411118138,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
IN THE MATTER OF LEHMAN BROTHERS HOLDINGS INC.,13390305068620435226,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Coale v. METRO-NORTH COMMUTER RAILROAD COMPANY,164073174628979080,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Montefiore Medical Center v. TEAMSTERS LOCAL, 272",17861720392966525043,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Fox v. Colvin,7143477129197332719,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Durand,10441886960337085104,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. LOBACZ,12833599736033556391,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Beardslee v. INFLECTION ENERGY, LLC",16699933200061187882,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Heinz,10704021158271677708,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"US Bank National Association v. NNN REALTY ADVISORS, INC.",18429019387829877869,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
KREGLER v. City of New York,6303515215853201165,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
MADHOK v. Holder,6606627082486887679,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Beck Chevrolet Co., Inc. v. General Motors LLC",11877836858971288499,Winter,1,"787 F. 3d 663 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Turkmen v. Hasty,11534120569735937249,Winter,1,"789 F. 3d 218 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
TURKMEN v. Hasty,10193680415213045533,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Atterbury v. US Marshals Service,15165381413874955320,Winter,1,"805 F. 3d 398 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Atterbury v. US Marshals Service,13282378739518700124,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Greathouse v. JHS Sec. Inc.,12538506011892600556,Winter,1,"784 F. 3d 105 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Greathouse v. JHS SECURITY INC.,3210144126580941338,Winter,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
New York ex rel. Schneiderman v. Actavis plc,9262287688166177339,Walker,1,"787 F. 3d 638 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Glatt v. Fox Searchlight Pictures, Inc.",8101135012881799928,Walker,1,"811 F. 3d 528 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Matthews v. City of New York,12880986845603412502,Walker,1,"779 F. 3d 167 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Glatt v. Fox Searchlight Pictures, Inc.",55286972255932119,Walker,1,"791 F. 3d 376 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
UNITED VETERANS MEMORIAL AND PATRIOTIC ASSOCIATION v. City of New Rochelle,15269930048734718646,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Bright v. COCA-COLA REFRESHMENTS USA, INC.",8866002408337627127,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"CHILDREN FIRST FOUNDATION, INC. v. Fiala",11958029463598224125,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Martinez v. Superintendent of E. Corr. Facility,12819674566626230627,Walker,1,"806 F. 3d 27 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
EEOC v. Sterling Jewelers Inc.,10092006245777148574,Walker,1,"801 F. 3d 96 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Drimal v. Tai,16231136776234242905,Walker,1,"786 F. 3d 219 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Munn v. Hotchkiss School,9972772332457204503,Walker,1,"795 F. 3d 324 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Bengis,2961675878505384445,Walker,1,"783 F. 3d 407 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Cosme,2316335794043815571,Walker,1,"796 F. 3d 226 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Pan v. Holder,8630077106415772156,Walker,1,"777 F. 3d 540 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Martinez v. SUPERINTENDENT OF EASTERN CORRECTIONAL FACILITY,18348551616577841416,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. BENGIS,17374491036155620372,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
EQUAL EMPLOYMENT OPPORTUNITY COMMISSION v. STERLING JEWELERS INC.,7331369013752473641,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Cosme,9442601420143054312,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Martin v. Hearst Corp.,16378286443803372672,Walker,1,"777 F. 3d 546 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Simpson v. City of New York,13568343011433611649,Walker,1,"793 F. 3d 259 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Vega v. RELL,8834969253508033852,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Raymonda,11915453347560218827,Walker,1,"780 F. 3d 105 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"In re Advanced Battery Technologies, Inc.",3982398097807381086,Walker,1,"781 F. 3d 638 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Concerned Home Care Providers, Inc. v. Cuomo",9609701608343285403,Walker,1,"783 F. 3d 77 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Children First Foundation, Inc. v. Fiala",11762709164298670616,Walker,1,"790 F. 3d 328 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Okun v. Montefiore Medical Center,3243798079789292560,Walker,1,"793 F. 3d 277 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
In re Lehman Bros. Inc.,15541870813544185868,Walker,1,"808 F. 3d 942 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Rosa v. US,4020571310416572315,Walker,1,"785 F. 3d 856 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Rai v. WB Imico Lexington Fee, LLC",18282953705751687854,Walker,1,"802 F. 3d 353 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
YISHOU LIN v. Lynch,15847926081100028791,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
TUAN LIN v. Lynch,68004858817375803,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
MING ZHANG v. Holder,6390641479611594244,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Medina,13976007771117623167,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Chen v. Lynch,3537323395919618155,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Kaba v. Holder,4312125673685727693,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"IN RE ADVANCED BATTERY TECHNOLOGIES, INCORPORATED",17643393952166573002,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
SEN LIN v. Lynch,17546923927248191930,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
DUSSARD v. Lynch,935920331322054988,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Johnson,2908176022394116757,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
PEOPLE EX REL. SCHNEIDERMAN v. ACTAVIS PLC,5091608740027394851,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
YANQIU LIN v. Lynch,10636551097138900562,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
XUE SHENG FENG v. Holder,13720038754721543290,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
ZHI HENG LIN v. Holder,2434632316184496106,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Snowden v. Trustees of Columbia University,6856166633473143635,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
GROUDINE v. ALBANY MEDICAL CENTER GROUP HEALTH INSURANCE PLAN,1191678491819430641,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
BUJAJ v. Lynch,17345554639730048550,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Sanford v. TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC",8415008963416490623,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. RAYMONDA,8340911543399288702,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Riley v. Commissioner,13316532062482028726,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
KIMCA v. Lynch,1181916242017010694,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
LUO HUANG CHEN v. Lynch,12401446193090413507,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"PLANETARIUM TRAVEL, INC. v. ALTOUR INTERNATIONAL INC.",654465421669484429,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
IN RE LEHMAN BROTHERS INC.,9120119371123383647,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"IN RE NEW YORK SKYLINE, INC.",15214232958358846613,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
LI QIANG LIANG v. Lynch,3937477838111406646,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"Bruno v. CASELLA WASTE SYSTEMS, INC.",12311861692480955595,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Paige,12101961869240604171,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Kinney,7889573995428556712,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lee v. Lynch,2806914709585984341,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Falso v. TOWN OF DANSVILLE POLICE DEP'T,2542373951411453984,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Rosa v. US,5126285070650251446,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Rock v. Colvin,3022619984744612100,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. PRADDY,17726401773495219088,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. BENGIS,631852978130110779,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lawrence v. Ramseur,17661332357651225191,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Lin v. Lynch,5217392447076084795,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Singh v. Lynch,11463360727841458806,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
GUIMING ZHU v. Lynch,5089449391659562450,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. MENDEZ-PEREZ,10109455206540070336,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Pappas v. Town of Enfield,629628477794811574,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
MELO-ROJAS v. Lynch,4321902366320242828,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
CELEDON-HERRERA v. Lynch,615516899025810342,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Zhu v. Lynch,7570652110559546905,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Dingle v. BIMBO BAKERIES USA,11850544470826629843,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. DEGANTE-GALENO,9690267171863749234,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Martin v. Hearst Corporation,17020447715187840855,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Jackson v. City of New York,1971229425174630368,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Robinson v. Dibble,8341942002878266071,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Carvalho v. GRZANKOWSKI,11210755040343007216,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"LOBAITO v. FINANCIAL INDUSTRY REGULATORY AUTHORITY, INC.",10726890282547002683,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Wang v. Hearst Corp.,9139545600618336215,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Brautigam v. DAHLBACK,17092485488453513349,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
RONG CHEN v. Lynch,14685937324506690473,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Mares v. US,6757824963444592880,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
THIENG v. Lynch,3473102510294295366,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Okun v. Montefiore Medical Center,7267113161722111773,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"RW GRAND LODGE v. MERIDIAN CAPITAL PARTNERS, INC.",8408779348142379427,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Heyliger v. GEBLER,17204795816859329116,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Siegel v. APERGIS,6725283774549799446,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Estrada v. Lynch,10815346543192582287,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Banks,14263638020630625900,Walker,1,"776 F. 3d 87 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Bonano v. Doe,9106151216406348905,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
US v. Banks,9465220456515058313,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Dooley v. JETBLUE AIRWAYS CORPORATION,1154761116977757333,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Leitner v. Westchester Community College,16128113053978803279,Walker,1,"779 F. 3d 130 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
Nappi v. Yelich,10225456681044427373,Walker,1,"793 F. 3d 246 - Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
"CHILDREN FIRST FOUNDATION, INC. v. Fiala",11428982605563973940,Walker,0,"Court of Appeals, 2nd Circuit, 2015 - Google Scholar"
